ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,LoanApproved
2071-10-07,43,44909,643,Employed,Master,19,22128,108,Single,4.0,Mortgage,656.0,0.2063842397340327,4,0,0.237792915994697,0,Auto,0,19,7,474,772,21546,10255,3742.4166666666665,0.8811934765177953,7.0,11291,0.245628,0.2366871898574138,496.7037088186095,0.3080105214060281,51.0,0
2062-02-22,27,24498,526,Employed,Associate,3,23133,60,Married,0.0,Own,576.0,0.3258122391115334,3,2,0.3368941378580675,1,Auto,0,22,27,7923,2546,15260,7677,2041.5,0.8225710942506861,5.0,7583,0.265133,0.2689181668634791,704.8787153444945,0.6274203846899312,68.0,0
2026-08-10,32,18065,604,Employed,High School,7,17638,48,Divorced,2.0,Other,512.0,0.5791232486040544,0,1,0.1077933940894919,0,Auto,0,32,3,1570,925,99218,3110,1505.4166666666667,0.7267120433974579,7.0,96108,0.210638,0.2128755757888267,548.9046233343196,0.7047249089405943,51.0,0
2033-03-16,47,96844,528,Employed,Associate,24,19256,24,Divorced,0.0,Rent,484.0,0.4648971797561927,1,0,0.3814338688587546,0,Home,0,23,15,3422,460,1120820,2287,8070.333333333333,0.8458023056577857,4.0,1118533,0.230256,0.2320666349342382,1010.4771851063874,0.1851815932972269,36.8,1
2055-12-31,43,118267,591,Employed,Master,22,"$26,511",96,Single,4.0,Mortgage,294.0,0.3230692510408486,3,2,0.2302733132903884,0,Auto,0,31,13,2619,165,279704,21453,9855.583333333334,0.7950294590940006,4.0,258251,0.266011,0.2374348946539088,618.9036768514541,0.0926280714165189,36.0,1
2072-01-22,38,58307,537,Unemployed,Doctorate,16,46098,120,Married,1.0,Own,247.0,0.3027567234381065,4,1,0.1537077967260756,0,Auto,1,30,6,9769,633,37854,14153,4858.916666666667,0.8359328280406992,3.0,23701,0.332598,0.2910430161029075,1184.8392650014812,0.2946828199018604,61.0,0
2060-04-15,45,42398,523,,Associate,27,27307,60,Married,1.0,Own,347.0,0.4223194177072325,3,0,0.0683692331242159,0,Debt Consolidation,1,20,21,10382,2279,53679,42881,3533.1666666666665,0.9071249749893656,4.0,10798,0.270807,0.2485828788297823,799.229489552698,0.324419875339223,58.0,0
2040-11-22,43,75385,493,Employed,Associate,20,19804,12,Divorced,2.0,Mortgage,531.0,0.1479924172580031,4,0,0.401101902502201,0,Home,1,24,12,14152,2370,56687,39762,3141.0416666666665,0.8594919685970348,8.0,16925,0.238304,0.2218881989743583,1855.343237373629,0.3798649445975134,61.0,0
2060-09-02,52,20890,574,Employed,High School,28,18682,48,Single,1.0,Other,428.0,0.0312300442989768,2,0,0.703269093372194,0,Debt Consolidation,0,31,4,1765,2015,328791,16345,1740.8333333333333,0.9125125492328336,8.0,312446,0.226682,0.2027980862424575,571.2888708030824,0.574029030619291,56.0,0
2041-03-26,49,64495,588,Employed,Master,28,29630,48,Single,2.0,Own,218.0,0.4677298544494989,2,3,0.3857388468396259,0,Debt Consolidation,1,23,28,3803,2283,70168,9983,5374.583333333333,0.630128324506765,,60185,0.23063,0.1977542978799389,898.1102164816981,0.2076645103927494,47.2,1
2055-05-18,61,119434,606,Employed,Master,38,15073,48,Married,1.0,Rent,535.0,0.1229317669390437,3,0,0.5710608719238953,0,Home,0,17,8,5105,969,9100,4082,9952.833333333334,0.822633810473033,5.0,5018,0.207073,0.2360136993591352,488.0916370945597,0.1027940087842215,43.2,1
2067-10-08,46,18075,523,Employed,Bachelor,22,11672,48,Single,2.0,Own,490.0,0.2787252829823949,2,0,0.2463010864561241,0,Auto,1,23,17,26235,1595,97211,11431,1506.25,0.9066000067064744,,85780,0.245172,0.2511407595335745,387.75300307330383,0.5827405829532307,58.0,0
2054-04-28,37,23430,563,Employed,High School,10,22598,84,Married,0.0,Own,204.0,0.0937780773087564,5,1,0.3743212363802127,0,Home,1,24,11,2745,888,91737,36699,1952.5,0.5843821085873692,2.0,55038,0.266098,0.2458469373002282,566.0055510497673,0.3943690402303546,59.0,0
2050-10-13,30,68501,546,Employed,Bachelor,7,25831,60,Widowed,2.0,Rent,574.0,0.5743424714530297,6,1,0.1659687211477863,0,Home,0,17,27,5438,2222,35030,34351,2944.6666666666665,0.858399188831721,6.0,3060,0.257831,0.225071656210176,720.8926035702351,0.4397416584458576,51.0,0
2067-07-06,43,38501,557,Employed,Master,18,17043,48,Single,2.0,Own,280.0,0.481827512136482,4,1,0.3657473676679751,0,Debt Consolidation,0,20,1,7793,1993,81999,142968,3208.4166666666665,0.9014466977242144,3.0,10944,0.233543,0.2162488917744273,533.493363966073,0.2535497874754649,60.0,0
2020-04-12,27,74431,950,Employed,Master,5,31846,60,Single,0.0,Other,426.0,0.1808440091359992,3,2,0.4094267759925442,0,Debt Consolidation,0,31,14,4840,226,58063,71842,6202.583333333333,0.4992815046664889,9.0,7235,0.2648459999999999,0.2974180398230912,1025.2814096608065,0.2339801549882398,55.0,0
2039-06-05,53,55564,615,Employed,High School,31,29320,72,Single,5.0,Own,359.0,0.2404303583273643,1,1,0.1438436475058457,0,Debt Consolidation,1,16,27,1725,209,99460,9680,4630.333333333333,0.8945351010599376,6.0,89780,0.2368199999999999,0.2841839999999999,852.3916332291014,0.2616208264118713,51.0,0
2034-02-05,43,15000,571,Employed,High School,18,113154,48,Married,4.0,Rent,632.0,0.2677575491291971,3,1,0.2051933203827106,0,Education,0,29,2,1570,883,70062,14340,1250.0,0.9096299996951605,6.0,55722,0.322654,0.3699236790920914,4546.974425825146,4.143179540660117,56.0,0
2026-03-02,48,23422,542,Employed,Associate,27,24362,60,Married,1.0,Own,312.0,0.1771708707494529,2,0,0.1969928234032115,0,Home,0,17,27,2314,1268,30243,23443,1951.8333333333333,0.9251025348754708,9.0,6800,0.258362,0.2512706222526745,716.8728529419905,0.5271315103451407,51.0,0
2029-09-15,38,143895,594,Employed,Bachelor,15,18026,72,Married,1.0,,236.0,0.105835590767187,2,1,0.4950766992092272,0,Auto,0,19,4,3388,2223,202989,26910,11991.25,0.9752643333880834,5.0,176079,0.236026,0.2248074884792907,458.0817147627291,0.05788234877621,41.6,1
2029-12-12,54,99679,547,Employed,Associate,30,43888,60,Married,0.0,Own,345.0,0.513476263403916,4,0,0.3801149415490386,0,Auto,0,35,17,2125,3079,43005,58084,8306.583333333334,0.935739701205845,5.0,10262,0.275388,0.2841060200742721,1377.380902258698,0.2073513059631855,54.0,0
2049-12-02,46,40822,628,Employed,Bachelor,22,51979,36,Married,2.0,Mortgage,503.0,0.7675553754373902,1,3,0.2617109517259726,0,Debt Consolidation,0,24,6,1179,581,36762,12683,3401.833333333333,0.941375427226855,5.0,24079,0.222979,0.2135134609150746,1967.7015600612103,0.7262853050006007,54.0,0
2018-11-01,39,101044,615,Employed,Bachelor,16,15696,36,Divorced,1.0,Mortgage,247.0,0.1294703956644828,2,1,0.3055002033203792,0,Home,0,25,6,5732,943,86766,29039,8420.333333333334,0.76500506681918,4.0,57727,0.193196,0.1612462201632843,552.7909914425443,0.0949832933901125,39.2,1
2061-12-05,40,58652,585,Employed,Bachelor,13,37291,48,Married,2.0,Rent,383.0,0.4441444185249102,3,1,0.0948489971906889,0,Home,0,26,27,8607,814,108570,19160,4887.666666666667,0.6523657431280205,4.0,89410,0.239791,0.2412347069462401,1218.3018950149756,0.3276209292126391,49.0,0
2055-07-16,32,37195,609,Employed,Associate,9,36607,72,Divorced,0.0,Mortgage,544.0,0.2997515091128522,3,0,0.5188221172590662,0,Auto,0,22,16,12556,1599,139672,150149,3099.583333333333,0.5951875862867629,5.0,3222,0.247107,0.2550138144986231,997.3815361792113,0.4972866899892602,56.0,0
2020-02-10,48,59809,563,Employed,Bachelor,23,36871,84,Married,0.0,Own,730.0,0.2991722585962088,2,0,0.1945993327404828,0,Home,0,27,18,2331,8880,125353,4616,4984.083333333333,0.8372787613595897,2.0,120737,0.280371,0.2652320265441837,969.471179620768,0.3409796879307331,46.0,0
2035-02-07,46,66553,516,,Associate,22,13196,84,Single,0.0,Other,446.0,0.1038321766938028,5,3,0.3565053207831154,1,Other,0,22,25,3156,1542,42780,19263,5546.083333333333,0.6516304059440821,4.0,23517,0.280196,0.3345137991162982,408.411190229643,0.1540566808822399,65.0,0
2021-11-05,51,30437,580,Employed,Bachelor,30,19521,48,Divorced,2.0,Mortgage,617.0,0.4494889427060358,4,1,0.3096156449060216,0,Home,0,23,29,6848,178,50776,9187,2536.4166666666665,0.7066407490998793,2.0,41589,0.224521,0.2358236313700906,631.9217376545373,0.4923961248432647,56.0,0
2039-05-12,31,70798,574,Employed,High School,8,12108,96,Married,3.0,Mortgage,581.0,0.5843272706080839,4,0,0.2880338465476085,0,Home,0,25,22,824,2845,104936,12859,5899.833333333333,0.6620519303345357,9.0,92077,0.260108,0.2613394991199577,301.8459810229225,0.1496391391321092,51.0,0
2036-06-01,30,70602,527,Employed,Master,6,16637,48,Married,0.0,Mortgage,179.0,0.6084289601387949,2,0,0.3455515931048236,0,Education,0,25,28,1675,1407,82202,13903,5883.5,0.8964674934998145,3.0,68299,0.248137,0.2314380281277288,534.5519744719433,0.1212801860239556,43.2,1
2021-02-15,56,32659,484,Employed,Bachelor,33,32986,72,Single,3.0,Mortgage,174.0,0.4585700656145335,1,1,0.4844815124775021,0,Home,0,22,22,2388,452,264292,9315,2721.583333333333,0.8848733841759444,6.0,254977,0.305986,0.2932788731471595,978.1079077328716,0.4233226642822639,52.0,0
2036-09-29,41,54643,950,Employed,Bachelor,17,28604,84,Married,0.0,Rent,767.0,0.2320911447186224,3,1,0.4783741749147647,0,Education,1,21,13,4276,1341,108707,13729,4553.583333333333,0.8421662737533391,3.0,94978,0.234104,0.2260084324045858,680.7272727919703,0.3179314326355369,57.0,0
2071-05-22,58,74652,626,Employed,Master,40,38921,48,Divorced,4.0,Mortgage,491.0,0.4065926019807866,3,1,0.450513106046751,0,Home,0,24,1,9894,2139,91525,33875,6221.0,0.6969803776345217,6.0,57650,0.220921,0.2292854221138618,1245.952033535633,0.2792078497887209,56.0,0
2018-01-27,26,15059,462,Employed,Associate,0,20240,24,Single,3.0,Other,443.0,0.0988217595655066,2,0,0.0670663376140666,0,Home,0,16,25,713,7335,29861,13107,1254.9166666666667,0.5990271745774041,12.0,16754,0.26424,0.2460206651026253,1076.2027060960763,1.2106004696960564,51.0,0
2061-04-08,30,45161,558,Employed,Bachelor,7,7683,36,Married,0.0,Own,167.0,0.2928899509290405,1,0,0.4759448751729631,0,Debt Consolidation,0,29,25,158,595,281607,7299,3763.4166666666665,0.9087004781659928,4.0,274308,0.2136829999999999,0.2254758685705937,295.5981856050691,0.1229197366590826,40.8,1
2062-07-12,39,77854,610,Employed,Bachelor,17,8802,96,Married,0.0,Other,502.0,0.1888733150741172,1,1,0.0790661408872811,0,Home,0,26,5,1549,424,25791,81133,6487.833333333333,0.831535663279726,9.0,3579,0.238802,0.2487333187312171,212.02882913994185,0.1100565924638336,38.400000000000006,1
2049-05-15,49,52086,629,Employed,Bachelor,27,31160,72,Married,1.0,Rent,743.0,0.1675298478555319,3,0,0.1622717701998011,0,Home,1,25,7,1291,696,187937,4362,4340.5,0.9287735349941598,2.0,183575,0.23166,0.2230740653522211,788.6259278970915,0.3528685469178877,49.0,0
2062-07-14,51,43417,672,Employed,Master,31,28904,48,Married,,Own,276.0,0.3958532711570727,0,2,0.3556326740567909,0,Debt Consolidation,0,23,9,11928,577,353446,8015,3618.0833333333335,0.8990736338063336,6.0,345431,0.187904,0.1569229637739616,814.5996211869152,0.3014302106143441,35.2,1
2033-12-06,25,21129,547,Employed,Bachelor,5,30159,48,Married,1.0,Rent,425.0,0.1786726495207309,2,2,0.2507378772049924,0,Auto,0,21,15,4159,398,15273,14184,1760.75,0.8749408392098217,1.0,1089,0.2516589999999999,0.2898208183322699,1068.1226195997294,0.8480037595341356,53.0,0
2018-03-27,33,29096,570,Employed,Associate,12,40138,24,Married,3.0,Other,685.0,0.1412970784565487,2,1,0.2394469395065947,0,Debt Consolidation,0,28,19,1461,1471,86250,50013,2424.6666666666665,0.7607583903351405,4.0,36237,0.230138,0.2486006220333732,2139.408949094737,1.164864840154552,53.0,0
2057-01-25,29,40556,538,Employed,Associate,7,31724,48,Married,0.0,,446.0,0.0691359865968945,-1,1,0.0564138684990183,0,Auto,1,21,18,5277,1271,18447,10333,3379.6666666666665,0.7715349886341515,3.0,8114,0.257724,0.2561262711990684,1062.7454935881883,0.446418431873416,56.0,0
2029-06-14,29,15000,602,Employed,Associate,5,39138,60,Married,0.0,Mortgage,245.0,0.5777299422307721,7,0,0.4510459984226441,0,Home,0,22,10,3414,2486,14942,11688,1250.0,0.8280275615474267,,3254,0.243138,0.2345400285865516,1113.5514018336032,1.0868411214668825,56.0,0
2022-05-26,41,38350,950,Employed,High School,17,33003,36,Single,0.0,Rent,737.0,0.1778381057332183,2,1,0.3685167782233263,0,Home,0,18,9,2120,592,202251,42364,3195.833333333333,0.64847510588008,7.0,159887,0.3045029999999999,0.3078290050114763,1415.218856924108,0.6734452746568265,51.0,0
2026-03-18,44,58934,600,Employed,High School,22,74547,48,Single,2.0,Own,,0.2329602732059623,4,1,0.3736476164451117,1,Debt Consolidation,0,21,22,4513,2769,30880,20285,4911.166666666667,0.8340354512169696,6.0,10595,0.269547,0.2931827639043117,2654.6618367784845,0.6779777724461569,63.0,0
2049-03-22,27,17190,592,Employed,Bachelor,5,20756,36,Married,2.0,Rent,754.0,0.2574642410268156,1,0,0.1462399042688171,1,Education,0,21,21,4264,801,7618,56214,1432.5,0.7943983453119896,1.0,2672,0.209756,0.2277257936552159,801.0007976651743,1.0855153910402613,64.0,0
2057-08-25,27,86641,581,Employed,Bachelor,7,36456,60,Married,2.0,Other,301.0,0.3485576315376014,2,0,0.3774017743583495,0,Debt Consolidation,0,25,3,4284,998,47543,35132,7220.083333333333,0.8915660569153299,6.0,12411,0.250956,0.2425761014718849,1054.2231967355829,0.1877018774116988,56.0,0
2027-07-07,31,49461,596,Employed,Bachelor,10,30184,84,Single,0.0,Other,241.0,0.2463430895784937,2,0,0.4592063729050958,0,Home,0,25,13,17157,6531,317687,23074,4121.75,0.922463907784939,7.0,294613,0.2571839999999999,0.2481455546760827,760.4312211940542,0.2429626302405663,51.0,0
2057-02-22,29,120874,555,Employed,Master,8,14333,36,Married,0.0,,359.0,0.209500316003341,4,1,0.5378042607075072,0,Other,0,20,19,5638,4400,279250,18159,10072.833333333334,0.9157725971094176,10.0,261091,0.221833,0.2094545360781751,539.59541054075,0.0892097963705097,40.0,1
2040-01-28,21,26670,537,Employed,Bachelor,0,29479,72,Married,0.0,Own,932.0,0.1996299135396986,4,3,0.4020800628640214,0,Home,1,27,20,2603,1224,12169,12037,2222.5,0.4818489602649823,9.0,8592,0.275979,0.27500153592517,839.8967617533856,0.7972538860532669,63.0,0
2034-06-23,42,46943,601,Employed,Master,16,14601,48,Married,,Rent,468.0,0.1295618941784069,2,1,0.1071059600313622,0,Home,0,24,8,2629,1302,98256,26269,3911.9166666666665,0.9083472267934952,4.0,71987,0.209101,0.1844054433990917,432.2728795085977,0.2301360065207416,36.8,1
2029-07-03,26,77949,950,Unemployed,Bachelor,5,30784,36,Married,0.0,Mortgage,1127.0,0.194677515883487,4,1,0.1091564504070207,0,Auto,0,25,2,3308,216,43691,34292,6495.75,0.9557807128966884,4.0,9399,0.229784,0.2235328595905084,1181.2886199291154,0.3553536727751399,56.0,0
2050-04-04,32,60798,577,Employed,Master,11,11621,36,Divorced,2.0,Mortgage,891.0,0.3831189164520042,5,1,0.2807123852186161,0,Education,0,30,8,1061,492,127359,10128,5066.5,0.7728543608082474,8.0,117231,0.208121,0.2060173483728264,435.44924156724994,0.2618078045134214,39.2,1
2026-01-17,20,84058,553,Employed,Associate,0,8159,60,Single,3.0,Rent,790.0,0.1506810256650324,2,1,0.2941395971979362,0,Home,0,27,24,5150,742,110404,16908,7004.833333333333,0.9317267965403424,5.0,93496,0.236659,0.2839908,256.0051148568941,0.1493261959395028,48.0,0
2034-04-08,49,35196,575,Employed,Associate,27,35606,36,Married,,Own,461.0,0.3952154333695934,4,0,0.2369539489833055,0,Auto,0,13,10,1219,2346,277541,44278,2933.0,0.663317218686628,,233263,0.233106,0.2457291074328981,1407.6580196434852,0.6371149061177924,49.0,0
2028-06-03,40,58672,639,Employed,Bachelor,19,16385,60,Married,0.0,Own,,0.4776765503961398,5,3,0.0980954507712972,0,Education,0,24,1,3769,795,233595,64561,4889.333333333333,0.814851990733927,3.0,169034,0.201885,0.221831894087198,454.2441121397448,0.1630578358616876,38.400000000000006,1
2019-03-12,40,44449,565,Employed,Doctorate,17,65164,60,Single,0.0,Rent,435.0,0.2061578952060024,5,2,0.3223982540028214,1,Home,1,26,12,3765,683,16755,34529,3704.0833333333335,0.8921745192129379,7.0,3397,0.287664,0.3060720269871967,2132.6452917218558,0.6931931764643133,73.0,0
2042-05-06,46,42780,507,Employed,Bachelor,27,16127,60,Married,3.0,Mortgage,415.0,0.3638691223477013,3,0,0.3583148669386539,0,Education,0,24,23,4589,1018,54044,95672,3565.0,0.6127508478484777,4.0,6819,0.267627,0.3094511576379485,531.1640218587929,0.2654036526953136,55.0,0
2052-06-20,46,27408,640,Employed,High School,25,23678,120,Single,2.0,Mortgage,589.0,0.4449940581859055,2,2,0.0744785222627535,1,Debt Consolidation,0,29,9,604,470,126309,97048,2284.0,0.83811899902066,4.0,29261,0.258678,0.278317408943137,586.6156514246877,0.5147178859127354,63.0,0
2053-09-10,62,42655,630,Employed,Bachelor,39,31049,60,Single,2.0,Own,696.0,0.3853112445645315,3,0,0.3744665574068125,0,Auto,0,28,13,3050,760,34555,41900,3554.583333333333,0.9437292075152192,2.0,4521,0.221049,0.2077458858960688,836.0475624433274,0.431006230203257,52.0,0
2018-12-28,58,46693,650,Employed,High School,37,30185,84,Married,3.0,Mortgage,288.0,0.3170289655214109,3,0,0.0549110339363225,1,Auto,0,16,28,27102,1073,1447011,28452,3891.0833333333335,0.8480769967131372,6.0,1418559,0.230185,0.2137236304920302,695.458229666492,0.2527466377400874,39.2,1
2068-09-03,36,16396,527,Employed,Bachelor,10,41919,72,Single,3.0,Mortgage,780.0,0.3265828163760217,2,1,0.2392605792255134,0,Debt Consolidation,0,20,14,2875,1366,31744,70242,1366.3333333333333,0.8804221245468393,5.0,5955,0.293419,0.2911276959548314,1237.219651367658,1.4763744703837458,54.0,0
2070-11-23,44,49379,488,Employed,High School,23,16228,72,Married,3.0,Rent,530.0,0.1743176409724481,7,0,0.1099011474260941,0,Auto,0,29,11,1598,3175,138650,22586,4114.916666666667,0.8199435452282086,2.0,116064,0.287228,0.3084139113924208,497.0419739120591,0.2495899813067237,46.0,0
2019-07-06,38,48832,635,Employed,Master,15,43903,60,Single,3.0,Rent,580.0,0.0230172174547242,3,1,0.3782274677956486,0,Debt Consolidation,0,22,21,2097,7708,46623,6710,2034.6666666666667,0.8799317495139735,8.0,39913,0.231403,0.2498458387372414,1288.2143884266222,0.4590959342463849,51.0,0
2047-08-11,34,21541,554,Employed,High School,11,45397,36,Married,1.0,Own,400.0,0.1752789667537432,1,0,0.3452808104196103,0,Auto,0,29,10,9460,516,48595,45188,1795.0833333333333,0.5823623253457718,3.0,3407,0.253397,0.2685948786434503,1849.9218231878908,1.2533801531152078,55.0,0
2026-08-06,36,147844,642,Employed,Bachelor,14,"$18,326",48,Divorced,0.0,Mortgage,515.0,0.4496562480334882,8,1,0.3357767344671381,0,Debt Consolidation,0,30,12,4502,1114,21753,34007,12320.333333333334,0.934559983200446,2.0,9255,0.192326,0.1985474834155347,556.2495679687074,0.0869497227863456,40.0,1
2035-07-21,45,54897,522,Employed,High School,22,9246,60,Divorced,0.0,Mortgage,595.0,0.1712692635453127,4,0,0.1232948133110456,0,Education,1,20,17,1239,5659,70098,6030,4574.75,0.8175106824543963,6.0,64068,0.253246,0.2309622149998082,261.1604962349592,0.1871491330094451,53.0,0
2068-10-31,39,44966,620,Employed,Bachelor,15,9168,36,Divorced,0.0,Mortgage,640.0,0.3594881673650808,2,0,0.1722353329871619,0,Home,0,30,14,6191,323,102748,20813,3747.1666666666665,0.7145213276387925,3.0,81935,0.184168,0.2019978128126144,341.6496958602771,0.2619711860143959,46.0,0
2042-10-24,44,20746,532,Employed,Bachelor,21,29267,60,Single,0.0,,311.0,0.2422984489451037,2,2,0.4855135282962047,0,Debt Consolidation,0,19,6,9775,1805,117544,2107,1728.8333333333333,0.9003643843331479,,115437,0.268267,0.2531855668360471,864.4996231812548,0.6799380833980072,56.0,0
2021-07-20,51,20434,581,Employed,Associate,30,31257,120,Divorced,0.0,Own,384.0,0.1974490416310272,3,0,0.147834489791085,0,Debt Consolidation,0,15,8,1245,1211,6751,157551,1702.8333333333333,0.5022961221918306,9.0,6795,0.295757,0.2909286239069768,803.1245716524278,0.6971466604594858,52.0,0
2040-01-06,37,36874,628,Employed,Master,-3,29386,60,Married,5.0,Mortgage,391.0,0.2090627567778903,3,1,0.0767694882559155,0,Auto,0,25,29,1184,214,119314,8262,3072.833333333333,0.8117120696580065,6.0,111052,0.220386,0.2393953567948261,844.3444331544046,0.4020212940785609,44.0,0
2067-05-22,51,39229,610,Employed,Bachelor,29,15406,36,Single,0.0,Mortgage,392.0,0.3747230193082091,5,0,0.0947745648048964,0,Education,1,25,12,1060,987,111091,15293,3269.083333333333,0.8305173419416553,6.0,95798,0.195406,0.1797718689660395,556.7875125490101,0.2902304456037146,52.0,0
2072-02-29,41,53073,513,Employed,Associate,17,24813,12,Divorced,2.0,Mortgage,389.0,0.3017759294230899,2,1,0.0391334079705425,0,Education,0,21,9,1546,489,50650,5670,4422.75,0.6189253089771563,7.0,44980,0.233313,0.2490980017931494,2357.245849799575,0.6209362613305239,51.0,0
